;L, μμ;vt18u,uncoated,200,2000.csv;Result;fail;Predict
679;2353,333333333333;519,864;417,95749918728603;10384,934907891678;405,3622320268507
680;2356,6666666666665;512,328;417,9925013133267;8899,18631246333;405,4061002009729
681;2360,0;513,528;418,02750343936736;9120,34484332741;405,4499683750952
682;2363,333333333333;515,112;418,06250556540806;9418,604370009885;405,4938365492174
683;2366,6666666666665;517,4159999999999;418,0975076914487;9864,162914443752;405,5377047233397
684;2370,0;519,384;418,1325098174894;10251,864264179045;405,5815728974619
685;2373,333333333333;521,208;418,16751194353003;10617,342178915524;405,6254410715842
686;2376,6666666666665;524,376;418,2025140695707;11272,809114619058;405,6693092457064
687;2380,0;520,0799999999999;418,23751619561136;10371,891507447148;405,71317741982864
688;2383,333333333333;519,672;418,27251832165206;10281,854884637625;405,7570455939509
689;2386,6666666666665;516,864;418,30752044769275;9713,379661744362;405,80091376807314
690;2390,0;515,664;418,3425225737334;9471,469968431318;405,8447819421954
691;2393,333333333333;516,288;418,3775246997741;9586,46117351615;405,88865011631765
692;2396,6666666666665;520,1279999999999;418,4125268258147;10346,03748304839;405,93251829043993
693;2400,0;520,968;418,4475289518554;10510,446983933443;405,97638646456215
694;2403,333333333333;525,24;418,48253107789606;11397,15717065399;406,0202546386844
695;2416,6666666666665;474,408;418,6225395820587;3112,017594041695;406,1957273351734
696;2426,6666666666665;446,088;418,72754596018075;748,5944452650629;406,3273318575401
697;2436,6666666666665;417,576;418,8325523383028;1,5789237788941186;406,4589363799069
698;2440,0;391,944;418,8675544643434;724,8777849944653;406,5028045540291
699;2443,333333333333;360,84;418,9025565903841;3371,26047781156;406,5466727281514
700;2446,6666666666665;386,88;418,93755871642475;1027,6870708570204;406,59054090227363
701;2450,0;387,36;418,97256084246544;999,3540030185785;406,63440907639585
702;2453,333333333333;387,36;419,00756296850614;1001,56824184556;406,67827725051814
703;2456,6666666666665;386,568;419,0425650945468;1054,5973780799568;406,72214542464036
704;2460,0;384,888;419,07756722058747;1168,9265067310707;406,76601359876264
705;2463,333333333333;386,592;419,1125693466281;1057,5874306288486;406,80988177288486
706;2466,6666666666665;387,864;419,1475714726688;978,6618440855788;406,85374994700715
707;2470,0;388,488;419,18257359870944;942,1568484065906;406,89761812112937
708;2473,333333333333;388,8;419,21757572475013;925,2289129709079;406,9414862952516
709;2476,6666666666665;389,28;419,2525778507908;898,3554230217152;406,9853544693739
710;2480,0;391,152;419,28757997683147;791,6108606326804;407,0292226434961
711;2483,333333333333;390,84;419,32258210287216;811,2574832468549;407,0730908176184
712;2486,6666666666665;392,256;419,3575842289128;734,4958677168565;407,1169589917406
713;2490,0;392,64;419,3925863549535;715,7008766792446;407,1608271658629
714;2493,333333333333;394,944;419,42758848099413;599,4461049066678;407,2046953399851
715;2496,6666666666665;393,528;419,4625906070348;672,602989954498;407,24856351410733
716;2500,0;389,328;419,49759273307546;910,2043256796414;407,2924316882296
717;2503,333333333333;388,296;419,53259485911616;975,7248583925625;407,33629986235184
718;2506,6666666666665;389,136;419,5675969851568;926,0820950670028;407,3801680364741
719;2510,0;387,288;419,6025991111975;1044,233315717405;407,42403621059634
720;2513,333333333333;387,432;419,63760123723813;1037,2007510519932;407,4679043847186
721;2516,6666666666665;394,056;419,6726033632788;656,2103678715489;407,51177255884085
722;2520,0;395,232;419,7076054893195;599,0552640688064;407,55564073296307
723;2523,333333333333;396,12;419,74260761536016;558,0275905492715;407,59950890708535
724;2526,6666666666665;399,744;419,77760974140085;401,34551927075;407,6433770812076
725;2530,0;399,768;419,8126118674415;401,7864649163773;407,68724525532986
726;2533,333333333333;400,392;419,8476139934822;378,52091586337997;407,7311134294521
727;2536,6666666666665;399,048;419,8826161195228;434,08122884788014;407,77498160357436
728;2540,0;397,44;419,9176182455635;505,24332199329;407,8188497776966
729;2543,333333333333;396,576;419,95262037160416;546,4663799980974;407,8627179518188
730;2546,6666666666665;397,848;419,98762249764485;490,1628843382214;407,9065861259411
731;2550,0;395,616;420,02262462368554;595,6833255214942;407,95045430006337
732;2553,333333333333;396,792;420,0576267497262;541,2893880575757;407,9943224741856
733;2556,6666666666665;399,288;420,0926288757669;432,8325826583925;408,0381906483078
734;2560,0;397,968;420,1276310018075;491,0492461362679;408,0820588224301
735;2563,333333333333;396,744;420,1626331278482;548,4323775767483;408,1259269965523
736;2566,6666666666665;397,656;420,19763525388885;508,12531991936424;408,1697951706746
737;2570,0;398,76;420,23263737992954;461,0741560499478;408,2136633447968
738;2573,333333333333;397,392;420,2676395059702;523,2948828071038;408,25753151891905
739;2576,6666666666665;399,312;420,3026416320109;440,60703612350767;408,30139969304133
740;2580,0;400,392;420,3376437580515;397,82870492309945;408,34526786716356
741;2583,333333333333;401,424;420,3726458840922;359,0511808407254;408,38913604128584
742;2586,6666666666665;400,776;420,4076480101329;385,4016035937547;408,43300421540806
743;2590,0;398,976;420,44265013617354;460,8170680688795;408,47687238953034
744;2593,333333333333;397,92;420,47765226221424;508,8476755829783;408,52074056365257
745;2596,6666666666665;397,248;420,5126543882549;541,2441438049472;408,56460873777485
746;2600,0;395,232;420,54765651429557;640,8824647497942;408,60847691189707
747;2603,333333333333;395,448;420,5826586403362;631,7510649662286;408,6523450860193
748;2606,6666666666665;397,44;420,6176607663769;537,2039586012471;408,6962132601416
749;2610,0;395,136;420,65266289241754;651,1000851652769;408,7400814342638
750;2613,333333333333;395,448;420,68766501845823;637,0406902439853;408,7839496083861
751;2616,6666666666665;395,472;420,7226671444989;637,5961912422787;408,8278177825083
752;2620,0;394,344;420,75766927053957;697,6819243334464;408,8716859566306
753;2623,333333333333;394,656;420,79267139658026;683,1255916928164;408,9155541307528
754;2626,6666666666665;398,832;420,8276735226209;483,80965371372633;408,95942230487503
755;2630,0;398,88;420,8626756486616;483,2380286742596;409,0032904789973
756;2633,333333333333;398,808;420,89767777470223;487,95386419017404;409,04715865311954
757;2636,6666666666665;400,68;420,9326799007429;410,1710431619562;409,0910268272418
758;2640,0;401,136;420,96768202678356;393,2956120114493;409,13489500136404
759;2643,333333333333;400,92;421,00268415282426;403,314202782098;409,1787631754863
760;2646,6666666666665;401,088;421,03768627886495;397,9899826251317;409,22263134960855
761;2650,0;403,872;421,0726884049056;295,8636816026532;409,2664995237308
762;2653,333333333333;372,048;421,1076905309463;2406,8532349922207;409,31036769785305
763;2656,6666666666665;342,86400000000003;421,1426926569869;6127,5537240870135;409,3542358719753
764;2660,0;338,832;421,1776947830276;6780,813449299543;409,39810404609756
765;2663,333333333333;336,816;421,21269690906826;7122,802449161136;409,4419722202198
766;2670,0;328,44;421,2827011611496;8619,767158898529;409,5297085684643
767;2673,333333333333;355,32;421,3177032871903;4355,696839184008;409,5735767425865
768;2676,6666666666665;381,648;421,352705413231;1576,4636319514514;409,6174449167088
769;2686,6666666666665;377,952;421,45771179135295;1892,7469584722671;409,7490494390755
770;2690,0;375,192;421,49271391739364;2143,7561092603287;409,7929176131978
771;2693,333333333333;378,816;421,5277160434343;1824,2906873749637;409,83678578732
772;2696,6666666666665;380,904;421,562718169475;1653,131363184795;409,88065396144225
773;2700,0;379,272;421,5977202955156;1791,466598534223;409,92452213556453
774;2703,333333333333;384,576;421,6327224215563;1373,2006766282725;409,96839030968675
775;2706,6666666666665;388,584;421,66772454759695;1094,5328299412686;410,01225848380903
776;2710,0;391,92;421,70272667363764;887,0108081166061;410,05612665793126
777;2713,333333333333;391,824;421,7377287996783;894,831170700701;410,09999483205354
778;2716,6666666666665;393,504;421,772730925719;799,1211481506992;410,14386300617576
779;2720,0;393,576;421,80773305175967;797,0307511058181;410,187731180298
780;2723,333333333333;392,136;421,8427351778003;882,4901149239569;410,23159935442027
781;2726,6666666666665;389,616;421,877737303841;1040,819693862047;410,2754675285425
782;2730,0;388,848;421,91273942988164;1093,2769935659687;410,3193357026648
783;2733,333333333333;389,04;421,94774155592233;1082,9194543113763;410,363203876787
784;2736,6666666666665;387,528;421,982743681963;1187,129362189766;410,4070720509093
785;2740,0;386,28;422,01774580800367;1277,1864754374856;410,4509402250315
786;2743,333333333333;385,68;422,0527479340443;1322,9767922735239;410,4948083991537
787;2746,6666666666665;386,688;422,087750060085;1253,142304316489;410,538676573276
788;2750,0;386,184;422,1227521861257;1291,5939086957526;410,58254474739823
789;2753,333333333333;387,504;422,15775431216633;1200,8826879279854;410,6264129215205
790;2756,6666666666665;388,968;422,192756438207;1103,8844403781782;410,67028109564274
791;2760,0;389,496;422,22775856424767;1071,3680187082016;410,714149269765
792;2763,333333333333;390,384;422,26276069028836;1016,2553831486734;410,75801744388724
793;2766,6666666666665;390,048;422,297762816329;1040,0472017094764;410,80188561800946
794;2770,0;392,328;422,3327649423697;900,2859192468588;410,84575379213175
795;2773,333333333333;395,064;422,36776706841033;745,4956961260073;410,88962196625397
796;2776,6666666666665;398,424;422,402769194451;574,9813720807546;410,93349014037625
797;2780,0;396,312;422,4377713204917;682,555927090627;410,9773583144985
798;2783,333333333333;396,672;422,47277344653236;665,6799104392879;411,02122648862075
799;2786,6666666666665;393,552;422,50777557257305;838,4369390092171;411,065094662743
800;2790,0;391,248;422,5427776986137;979,3631112056494;411,1089628368652
801;2793,333333333333;388,416;422,5777798246544;1167,0272007881636;411,1528310109875
802;2796,6666666666665;390,216;422,612781950695;1049,5514807608783;411,1966991851097
803;2800,0;392,352;422,6477840767357;917,834532824195;411,240567359232
804;2803,333333333333;394,44;422,68278620277636;797,6549724957346;411,2844355333542
805;2806,6666666666665;395,448;422,71778832881705;743,6413554984878;411,3283037074765
806;2810,0;395,016;422,75279045485775;769,3295447366867;411,3721718815987
807;2813,333333333333;395,616;422,7877925808984;738,3063120593653;411,41604005572094
808;2816,6666666666665;396,768;422,8227947069391;678,852327220742;411,4599082298432
809;2820,0;396,504;422,8577968329797;694,5226075139707;411,50377640396545
810;2823,333333333333;395,256;422,8927989590204;763,7926567013133;411,5476445780877
811;2826,6666666666665;397,032;422,92780108506105;670,5925138370499;411,59151275220995
812;2830,0;397,224;422,96280321110174;662,485990739822;411,63538092633223
813;2833,333333333333;394,824;422,9978053371424;793,7633071751918;411,67924910045446
814;2836,6666666666665;394,392;423,0328074631831;820,2958521431236;411,7231172745767
815;2840,0;395,76;423,06780958922377;745,7164645613022;411,76698544869896
816;2843,333333333333;394,776;423,1028117152644;802,4082619520403;411,8108536228212
817;2846,6666666666665;395,832;423,1378138413051;745,6074695360097;411,85472179694347
818;2850,0;397,296;423,17281596734574;669,6096046078799;411,8985899710657
819;2853,333333333333;398,304;423,20781809338644;620,2001556284829;411,94245814518797
820;2856,6666666666665;397,896;423,2428202194271;642,4612952359564;411,9863263193102
821;2860,0;399,312;423,27782234546777;574,3606406945216;412,0301944934325
822;2863,333333333333;399,0;423,3128244715084;591,113433782378;412,0740626675547
823;2866,6666666666665;398,568;423,3478265975491;614,0398062046027;412,117930841677
824;2870,0;399,24;423,38282872358974;582,8761787765893;412,1617990157992
825;2873,333333333333;400,032;423,41783084963043;546,8970845275273;412,2056671899214
826;2876,6666666666665;400,656;423,45283297567113;519,6955937206463;412,2495353640437
827;2880,0;398,928;423,48783510171177;603,1855002232736;412,29340353816593
828;2883,333333333333;400,656;423,52283722775246;522,8922448005256;412,3372717122882
829;2886,6666666666665;394,2;423,5578393537931;861,8827315231235;412,38113988641044
830;2890,0;367,824;423,5928414798338;3110,163680002829;412,4250080605327
831;2893,333333333333;364,32;423,62784360587443;3517,4203131788618;412,46887623465494
832;2896,6666666666665;361,584;423,6628457319151;3853,7830874069164;412,51274440877717
833;2900,0;356,016;423,69784785795576;4580,832529467469;412,55661258289945
834;2903,333333333333;359,208;423,73284998399646;4163,456265457245;412,60048075702167
835;2906,6666666666665;382,176;423,7678521100371;1729,8821619431983;412,64434893114395
836;2910,0;380,76;423,8028542360778;1852,6873007882407;412,6882171052662
837;2913,333333333333;382,536;423,8378563621185;1705,843338957067;412,73208527938846
838;2926,6666666666665;387,36;423,97786486628115;1340,8680273652267;412,9075579758774
839;2930,0;388,368;424,0128669923218;1270,5565429003118;412,9514261499997
840;2933,333333333333;393,84;424,0478691183625;912,5153566721194;412,9952943241219
841;2936,6666666666665;396,984;424,0828712444031;734,3488227207395;413,0391624982442
842;2940,0;396,168;424,1178733704438;781,1954214238441;413,0830306723664
843;2943,333333333333;393,96;424,1528754964845;911,6097307462161;413,12689884648864
844;2946,6666666666665;390,696;424,18787762252515;1121,705866682199;413,1707670206109
845;2950,0;385,68;424,22287974856584;1485,5535793124066;413,21463519473315
846;2953,333333333333;388,104;424,2578818746065;1307,1031746030003;413,25850336885543
847;2956,6666666666665;391,752;424,2928840006472;1058,9091315435749;413,30237154297765
848;2960,0;393,792;424,3278861266878;932,440341542047;413,34623971709993
849;2963,333333333333;397,128;424,3628882527285;741,7391381386102;413,39010789122216
850;2966,6666666666665;400,8;424,39789037876915;556,860430328405;413,4339760653444
851;2970,0;395,88;424,43289250480984;815,2676703912264;413,47784423946666
852;2973,333333333333;396,912;424,46789463085054;759,3273289065387;413,5217124135889
853;2976,6666666666665;396,36;424,5028967568912;792,0226378690351;413,56558058771117
854;2980,0;396,984;424,53789888293187;759,2173436508352;413,6094487618334
855;2983,333333333333;394,2;424,5729010089725;922,5131157008439;413,6533169359557
856;2986,6666666666665;396,816;424,6079031350132;772,3898798659582;413,6971851100779
857;2990,0;395,304;424,64290526105384;860,7713619170943;413,7410532842001
858;2993,333333333333;391,512;424,67790738709454;1099,9774128093318;413,7849214583224
859;2996,6666666666665;392,376;424,7129095131352;1045,6757168606937;413,8287896324446
860;3000,0;391,872;424,74791163917587;1080,8255661068983;413,8726578065669
861;3003,333333333333;392,016;424,7829137652165;1073,6706376971335;413,91652598068913
862;3006,6666666666665;390,6;424,8179158912572;1170,8657679411506;413,9603941548114
863;3010,0;395,808;424,8529180172979;843,6072626315563;414,00426232893363
864;3013,333333333333;393,384;424,88792014333853;992,4969843978505;414,04813050305586
865;3016,6666666666665;395,112;424,9229222693792;888,691086550969;414,09199867717814
866;3020,0;395,328;424,95792439541987;877,9324196782989;414,13586685130036
867;3023,333333333333;395,112;424,99292652146056;892,8697697809238;414,17973502542264
868;3026,6666666666665;395,52;425,0279286475012;870,7178530660229;414,22360319954487
869;3030,0;395,256;425,0629307735419;888,4531221387205;414,26747137366715
870;3033,333333333333;396,36;425,09793289958253;825,8687873409073;414,3113395477894
871;3036,6666666666665;395,688;425,1329350256232;867,0041986631742;414,3552077219116
872;3040,0;398,928;425,1679371516639;688,5343017232726;414,3990758960339
873;3043,333333333333;397,704;425,20293927770456;756,191661398882;414,4429440701561
874;3046,6666666666665;400,968;425,23794140374525;589,0300557412272;414,4868122442784
875;3050,0;401,73599999999993;425,2729435297859;553,987710724333;414,5306804184006
876;3053,333333333333;401,784;425,3079456558266;553,3760192182829;414,5745485925229
877;3056,6666666666665;402,504;425,3429477818672;521,6175357828569;414,6184167666451
878;3060,0;402,264;425,3779499079079;534,254680345276;414,66228494076734
879;3063,333333333333;401,088;425,41295203394856;591,7032914538969;414,7061531148896
880;3066,6666666666665;400,08;425,44795415998925;643,5330982633168;414,75002128901184
881;3070,0;400,392;425,4829562860299;629,5560873474631;414,7938894631341
882;3073,333333333333;396,768;425,5179584120706;826,5601086957897;414,83775763725635
883;3076,6666666666665;395,448;425,5529605381113;906,3086490012386;414,8816258113786
884;3080,0;394,872;425,5879626641519;943,4703623855736;414,92549398550085
885;3083,333333333333;394,632;425,6229647901926;960,4398986269579;414,9693621596231
886;3086,6666666666665;396,336;425,65796691623325;859,7777438366764;415,01323033374535
887;3090,0;395,928;425,69296904227394;885,9533820875264;415,0570985078676
888;3093,333333333333;398,016;425,7279711683146;767,9533460334976;415,10096668198986
889;3096,6666666666665;399,624;425,7629732943553;683,2459248830171;415,1448348561121
890;3100,0;399,504;425,7979754203959;691,3731434083835;415,18870303023436
891;3103,333333333333;400,512;425,8329775464366;641,1519039071469;415,2325712043566
892;3106,6666666666665;403,152;425,8679796724773;516,0157324804027;415,2764393784788
893;3110,0;403,008;425,90298179851794;524,1801915544687;415,3203075526011
894;3113,333333333333;402,816;425,93798392455864;534,6261406075492;415,3641757267233
895;3116,6666666666665;405,144;425,9729860505993;433,84665989605895;415,4080439008456
896;3120,0;374,112;426,00798817663997;2693,193588829953;415,4519120749678
897;3123,333333333333;348,16799999999995;426,0429903026806;6064,514114642607;415,4957802490901
898;3126,6666666666665;343,344;426,0779924287213;6844,913503195715;415,5396484232123
899;3130,0;340,464;426,11299455476194;7335,750268241641;415,5835165973346
900;3133,333333333333;336,96;426,14799668080263;7954,498751934865;415,62738477145683
901;3136,6666666666665;363,0;426,18299880684333;3992,091338225566;415,67125294557906
902;3140,0;382,536;426,21800093288397;1908,1172055004756;415,71512111970134
903;3143,333333333333;379,608;426,25300305892466;2175,756310367091;415,75898929382356
904;3146,6666666666665;381,864;426,2880051849653;1973,492236673826;415,80285746794584
905;3150,0;382,92;426,323007311006;1883,8210436392385;415,84672564206807
906;3153,333333333333;386,328;426,35800943704663;1602,4016555300445;415,8905938161903
907;3156,6666666666665;391,008;426,3930115630873;1252,0990433198251;415,93446199031257
908;3160,0;397,032;426,42801368912797;864,1256208113998;415,97833016443485
909;3163,333333333333;397,272;426,46301581516866;852,1154043214274;416,0221983385571
910;3166,6666666666665;394,8;426,49801794120935;1004,7643414012294;416,0660665126793
911;3170,0;393,96;426,53302006725;1061,001636301472;416,1099346868016
912;3173,333333333333;391,2;426,56802219329063;1250,8969938650994;416,1538028609238
913;3176,6666666666665;392,016;426,6030243193313;1196,2622512660153;416,1976710350461
914;3180,0;391,44;426,638026445372;1238,9010656491082;416,2415392091683
915;3183,333333333333;395,256;426,67302857141266;987,0296842569611;416,2854073832906
916;3186,6666666666665;395,112;426,70803069745335;998,3091558344131;416,3292755574128
917;3190,0;397,32;426,743032823494;865,7148605324052;416,37314373153504
918;3193,333333333333;396,504;426,7780349495347;916,5171921256465;416,4170119056573
919;3196,6666666666665;394,464;426,8130370755754;1046,4601997169507;416,46088007977954
920;3200,0;391,032;426,848039201616;1282,7886640916965;416,5047482539018
921;3203,333333333333;387,984;426,88304132765666;1513,135416210742;416,54861642802405
922;3206,6666666666665;388,608;426,91804345369735;1467,6594294241788;416,5924846021463
923;3210,0;388,896;426,95304557973805;1448,338718258258;416,63635277626855
924;3213,333333333333;391,608;426,9880477057787;1251,7477756631752;416,6802209503908
925;3216,6666666666665;391,992;427,0230498318194;1227,174452319411;416,72408912451306
926;3220,0;396,144;427,05805195786;955,6786084532683;416,7679572986353
927;3223,333333333333;399,912;427,0930540839007;738,8097011119368;416,81182547275756
928;3226,6666666666665;400,944;427,12805620994135;685,6047996053672;416,8556936468798
929;3230,0;403,8;427,16305833598204;545,8324948104995;416,89956182100207
930;3233,333333333333;403,44;427,1980604620227;564,4454369171254;416,9434299951243
931;3236,6666666666665;403,92;427,2330625880634;543,4988872349595;416,9872981692465
932;3240,0;401,112;427,26806471410407;684,1397213283989;417,0311663433688
933;3243,333333333333;402,912;427,3030668401447;594,9241416004079;417,075034517491
934;3246,6666666666665;396,624;427,3380689661854;943,3540324595918;417,1189026916133
935;3250,0;397,848;427,37307109222604;871,729823001001;417,1627708657355
936;3253,333333333333;397,128;427,40807321826674;916,8828341035953;417,2066390398578
937;3256,6666666666665;396,528;427,4430753443074;955,7418835442005;417,25050721398003
938;3260,0;394,872;427,47807747034807;1063,156288002339;417,29437538810225
939;3263,333333333333;395,136;427,5130795963887;1048,2752831908883;417,33824356222453
940;3266,6666666666665;395,256;427,5480817224294;1042,7785419680608;417,38211173634676
941;3270,0;393,696;427,5830838484701;1148,3344517532412;417,42597991046904
942;3273,333333333333;393,888;427,61808597451073;1137,7186998478874;417,46984808459126
943;3276,6666666666665;390,984;427,65308810055143;1344,622022126004;417,51371625871354
944;3280,0;393,6;427,68809022659207;1161,99789529628;417,55758443283577
945;3283,333333333333;393,6;427,72309235263276;1164,3854317063028;417,601452606958
946;3286,6666666666665;392,424;427,7580944786734;1248,4982326278196;417,6453207810803
947;3290,0;392,376;427,7930966047141;1254,3707319076523;417,6891889552025
948;3293,333333333333;394,704;427,82809873075473;1097,2059167247867;417,7330571293248
949;3296,6666666666665;397,344;427,8631008567954;931,4155171072517;417,776925303447
950;3300,0;399,216;427,8981029828361;822,6630315180163;417,8207934775693
951;3303,333333333333;401,808;427,93310510887676;682,521116949859;417,8646616516915
952;3306,6666666666665;400,536;427,96810723491745;752,5205073480105;417,90852982581373
953;3310,0;401,712;428,0031093609581;691,2224314298588;417,952397999936
954;3313,333333333333;398,832;428,0381114869988;852,9969481910028;417,99626617405823
955;3316,6666666666665;400,464;428,0731136130394;762,2631544977189;418,0401343481805
956;3320,0;401,256;428,1081157390801;721,0361196649558;418,08400252230274
957;3323,333333333333;405,264;428,14311786512076;523,4540342860873;418,127870696425
958;3326,6666666666665;404,16;428,17811999116145;576,8700879098282;418,17173887054724
959;3330,0;405,504;428,21312211720215;515,7042273339988;418,21560704466947
960;3333,333333333333;404,16;428,2481242432428;580,2377295578996;418,25947521879175
961;3336,6666666666665;404,568;428,2831263692835;562,4072187110854;418,303343392914
962;3340,0;403,2;428,3181284953241;630,9203791076139;418,34721156703625
963;3343,333333333333;403,32;428,3531306213648;626,657628706313;418,3910797411585
964;3346,6666666666665;404,52;428,38813274740545;569,6877608477693;418,43494791528076
965;3350,0;404,664;428,42313487344614;564,4964899346054;418,478816089403
966;3353,333333333333;403,872;428,4581369994868;604,4781325575323;418,5226842635252
967;3356,6666666666665;377,184;428,4931391255275;2632,627757802732;418,5665524376475
968;3360,0;350,256;428,5281412515682;6126,528096105444;418,6104206117697
969;3363,333333333333;347,544;428,5631433776088;6564,101593641536;418,654288785892
970;3366,6666666666665;346,704;428,59814550364945;6706,651067772906;418,6981569600142
971;3370,0;344,472;428,63314762969014;7083,0987703465025;418,7420251341365
972;3373,333333333333;370,968;428,66814975573084;3329,307281833763;418,7858933082587
973;3376,6666666666665;399,456;428,7031518817715;855,3958931954078;418,82976148238095
974;3383,333333333333;396,84;428,7731561338528;1019,7264606690228;418,91749783062545
975;3386,6666666666665;395,04;428,8081582598935;1140,2885122652124;418,96136600474773
976;3396,6666666666665;396,936;428,9131646380155;1022,5390582867486;419,09297052711446
977;3400,0;394,344;428,94816676405617;1197,44835743461;419,13683870123674
978;3403,333333333333;393,768;428,98316889009686;1240,1081199580478;419,18070687535896
979;3406,6666666666665;400,104;429,0181710161375;836,0292855504467;419,2245750494812
980;3410,0;401,304;429,0531731421782;770,0166100745852;419,26844322360347
981;3413,333333333333;405,432;429,08817526821883;559,6146283206876;419,3123113977257
982;3416,6666666666665;407,52;429,1231773942595;466,6972735278467;419,356179571848
983;3420,0;407,568;429,15817952030017;466,1358517187894;419,4000477459702
984;3423,333333333333;403,32;429,19318164634086;669,4215285045499;419,4439159200924
985;3426,6666666666665;405,096;429,2281837723815;582,3622936239927;419,4877840942147
986;3430,0;400,776;429,2631858984222;811,5197604112636;419,531652268337
987;3433,333333333333;400,224;429,2981880244629;845,3084092818218;419,5755204424592
988;3436,6666666666665;401,256;429,3331901505035;788,3286067475339;419,61938861658143
989;3440,0;407,376;429,3681922765442;483,65652112849233;419,6632567907037
990;3443,333333333333;411,936;429,40319440258486;305,1028802976926;419,70712496482594
991;3446,6666666666665;413,73599999999993;429,43819652862555;246,55897582358247;419,7509931389482
992;3450,0;416,64;429,4731986546662;164,6909877101265;419,79486131307044
993;3453,333333333333;415,92;429,5082007807069;184,6392004568028;419,83872948719267
994;3456,6666666666665;412,896;429,5432029067475;277,1293646184227;419,88259766131495
995;3460,0;409,152;429,5782050327882;417,2298520415033;419,92646583543717
996;3463,333333333333;410,73599999999993;429,6132071588289;356,3489501173441;419,97033400955945
997;3466,6666666666665;410,568;429,64820928486955;364,0543863544229;420,0142021836817
998;3470,0;411,888;429,68321141091025;316,66954915899106;420,05807035780396
999;3473,333333333333;415,8;429,7182135369509;193,71666806016253;420,1019385319262
1000;3476,6666666666665;416,448;429,7532156629916;177,028763838717;420,14580670604846
1001;3480,0;414,816;429,7882177890322;224,16730552221355;420,1896748801707
1002;3483,333333333333;414,744;429,8232199150729;227,38287324713065;420,2335430542929
1003;3486,6666666666665;414,432;429,85822204111355;237,96832646173698;420,2774112284152
1004;3490,0;409,872;429,89322416715424;400,8494171514406;420,3212794025374
1005;3493,333333333333;408,84;429,92822629319494;444,7132881929994;420,3651475766597
1006;3496,6666666666665;409,176;429,9632284192356;432,1088653534757;420,4090157507819
1007;3500,0;408,72;429,9982305452763;452,763095137927;420,4528839249042
1008;3503,333333333333;408,192;430,0332326713169;477,0394446026009;420,4967520990264
1009;3506,6666666666665;409,104;430,0682347973576;439,4991406387401;420,54062027314865
1010;3510,0;409,68;430,10323692339824;417,108606429257;420,5844884472709
1011;3513,333333333333;410,904;430,13823904943894;369,9559518109618;420,62835662139315
1012;3516,6666666666665;410,424;430,1732411754796;390,0325270072587;420,67222479551543
1013;3520,0;415,248;430,20824330152027;223,8088796406824;420,71609296963766
1014;3523,333333333333;416,256;430,2432454275609;195,6430346508243;420,75996114375994
1015;3526,6666666666665;415,728;430,2782475536016;211,70970387108915;420,80382931788216
1016;3530,0;414,048;430,3132496796423;264,5583471411038;420,8476974920044
1017;3533,333333333333;416,832;430,34825180568293;182,68906287462738;420,89156566612667
1018;3536,6666666666665;413,4;430,38325393172363;288,4309141094069;420,9354338402489
1019;3540,0;413,568;430,41825605776427;283,93112921222195;420,97930201437117
1020;3543,333333333333;412,824;430,45325818380496;310,7907441112538;421,0231701884934
1021;3546,6666666666665;411,288;430,4882603098456;368,64999596583186;421,0670383626157
1022;3550,0;407,784;430,5232624358863;517,0740561281099;421,1109065367379
1023;3553,333333333333;405,672;430,55826456192693;619,3261638462191;421,1547747108601
1024;3556,6666666666665;404,52;430,5932666879676;679,8152357818833;421,1986428849824
1025;3560,0;403,92;430,62826881400827;713,3316230413257;421,24251105910463
1026;3563,333333333333;407,712;430,66327094004896;526,7608377635364;421,2863792332269
1027;3566,6666666666665;409,32;430,69827306608966;457,0305592882947;421,33024740734913
1028;3570,0;411,384;430,7332751921303;374,3944504607882;421,3741155814714
1029;3573,333333333333;413,232;430,768277318171;307,5210221797973;421,41798375559364
1030;3576,6666666666665;416,952;430,8032794442116;191,85794224163956;421,46185192971586
1031;3580,0;418,272;430,8382815702523;157,91143250286333;421,50572010383814
1032;3583,333333333333;418,68;430,87328369629296;148,6761672982835;421,54958827796037
1033;3586,6666666666665;418,824;430,90828582233365;146,02996383585383;421,59345645208265
1034;3590,0;413,352;430,9432879483743;309,45341168261945;421,6373246262049
1035;3593,333333333333;379,248;430,978290074415;2676,0229111831186;421,68119280032715
1036;3596,6666666666665;359,136;431,0132922004557;5166,345134069684;421,7250609744494
1037;3600,0;354,23999999999995;431,0482943264963;5899,514077345694;421,7689291485716
1038;3603,3333333333335;350,064;431,083296452537;6564,126397664073;421,8127973226939
1039;3606,6666666666665;352,296;431,11829857857765;6212,954753210445;421,8566654968161
1040;3610,0;383,064;431,15330070461835;2312,5808422592045;421,9005336709384
1041;3613,3333333333335;397,68;431,188302830659;1122,8063585911484;421,9444018450606
1042;3616,6666666666665;401,016;431,2233049566997;912,4812727470518;421,9882700191829
1043;3620,0;401,208;431,2583070827403;903,0209557669912;422,0321381933051
1044;3623,3333333333335;401,73599999999993;431,293309208781;873,6345276634947;422,07600636742734
1045;3626,6666666666665;403,896;431,3283113348217;752,5317051705866;422,1198745415496
1046;3636,6666666666665;405,504;431,4333177129437;672,3295170587737;422,25147906391635
1047;3640,0;406,752;431,46831983898437;610,8964663829719;422,29534723803863
1048;3643,3333333333335;409,272;431,503321965025;494,2316763126038;422,33921541216085
1049;3646,6666666666665;408,528;431,5383240910657;529,4750147758778;422,3830835862831
